"Min.","1st Qu.","Median","Mean","3rd Qu.","Max.","TimeP","N","5%","95%","stdev"
-0.483511586452763,-0.0686414836390501,0.0209734414521648,0.0213086739753411,0.108596557983619,0.54109643857543,"5 Yrs",774,-0.226813913339313,0.266406319509464,0.145796792533669
-0.163475243229844,0.0171785139176443,0.104487667701681,0.0977883403972571,0.170454512061519,0.354092526690391,"20-30 Yrs",51,-0.073540989193705,0.301350164189283,0.118782258027008
-0.362465142219743,-0.00483214186803294,0.0960737242507781,0.0879292591149057,0.188652069106469,0.446188340807175,"10-20 Yrs",384,-0.153788993149016,0.313286037167253,0.143204467362361
-0.4401393728223,-0.044307976660289,0.0422309240055719,0.0497446074081262,0.1533448583714,0.520297989590775,"5-10 Yrs",326,-0.208056845648474,0.304587703333025,0.156377833154439
