DrainID,Strahler,HydroID,StrMi,SqMi,0,1,2,3,4,5,6,Sum,Str_Drain
103007497,1,103007497,0.36,0.09,85,0,73,0,20,0,0,178,14450
103007499,2,103007499,0.96,0.153357427,42,0,31,0,16,0,0,89,14450
103007500,2,103007500,1.54,0.293357427,23,0,14,7,0,0,2,46,14450
103007504,1,103007504,0.08,0.02,52,4,14,4,0,4,0,78,14450
103007511,1,103007511,0.11,0.03,27,0,3,17,0,4,0,51,14450
103007512,2,103007512,5.91,2.4278525266,15,0,68,0,0,0,209,292,14450
103007517,3,103007517,18.892504467,7.7147818003,22,1,46,0,0,0,39,108,14450
103007518,2,103007518,3.9,1.475043904,92,6,57,0,0,0,72,227,14450
103007519,4,103007519,22.517037272,7.196789757,28,1,68,6,196,0,0,299,14450
103007522,2,103007522,0.64,0.245947824,9,0,15,1,0,31,0,56,14450
103007528,3,103007528,2.88,0.506843988,17,0,0,23,0,0,43,83,14450
103007529,2,103007529,0.54,0.225947824,2,0,2,0,0,2,0,6,14450
103007530,3,103007530,2.885843749,0.5070054,0,0,0,0,0,0,3,3,14450
103007531,4,103007531,24.962186556,8.4960679767,234,3,151,27,2,0,615,1032,14450
103007532,1,103007532,0.18,0.05,32,2,20,5,0,22,0,81,14450
103007535,1,103007535,0.14,0.12,69,3,101,0,172,0,13,358,14450
103007536,1,103007536,0.43,0.13,27,3,54,4,33,0,0,121,14450
103007537,2,103007537,0.52,0.223429741,2,0,3,0,0,3,0,8,14450
103007539,2,103007539,5.99,2.5178525266,9,0,42,0,0,0,218,269,14450
103007541,1,103007541,0.32,0.19,56,0,38,0,0,0,448,542,14450
103007543,2,103007543,0.51,0.220750247,2,0,3,0,0,1,0,6,14450
103007544,2,103007544,1.1,0.596432054,0,0,0,0,0,0,3,3,14450
103007545,1,103007545,0.18,0.08,135,3,96,0,3,0,0,237,14450
103007546,1,103007546,0.5,0.11,59,2,2,0,0,0,0,63,14450
103007547,2,103007547,1.87,0.816650305,28,1,30,0,56,0,0,115,14450
103007548,1,103007548,0.27,0.08,62,0,10,0,0,26,0,98,14450
103007550,1,103007550,0.1,0.238813264,11,0,2,0,0,0,16,29,14450
103007552,2,103007552,6.02,2.5190469986,0,0,2,0,0,0,0,2,14450
103007553,1,103007553,1.14,0.5700968467,0,0,1,0,0,0,0,1,14450
103007554,2,103007554,1.12,0.597852507,0,0,0,0,0,0,3,3,14450
103007555,2,103007555,0.69,0.190774798,3,0,0,0,0,0,0,3,14450
103007556,2,103007556,0.49,0.219394362,4,0,3,0,0,0,0,7,14450
103007559,2,103007559,7.18,3.0905320173,2,0,1,0,0,0,0,3,14450
103007560,2,103007560,1.17,0.601209943,0,0,1,0,0,0,8,9,14450
103007563,1,103007563,0.27,0.039846326,8,0,0,34,0,47,0,89,14450
103007565,1,103007565,0.14,0.06,0,0,0,0,0,100,0,100,14450
103007567,1,103007567,0.32,0.318813264,7,0,3,0,0,0,219,229,14450
103007570,1,103007570,0.07,0.01054881,0,0,0,0,0,2,0,2,14450
103007571,1,103007571,0.03,0.03,3,1,12,0,0,83,0,99,14450
103007573,1,103007573,0.37,0.338813264,0,0,0,0,0,0,76,76,14450
103007576,2,103007576,0.47,0.216618015,2,0,7,0,0,5,0,14,14450
103007577,1,103007577,0.16,0.061226752,1,0,0,0,0,3,0,4,14450
103007578,1,103007578,0.09,0.011000774,2,0,0,0,0,1,0,3,14450
103007587,1,103007587,0.39,0.15,85,1,25,68,0,42,0,221,14450
103007591,1,103007591,0.08,0.23,138,4,83,0,0,0,424,649,14450
103007594,1,103007594,0.46,0.358813264,2,0,0,0,0,0,71,73,14450
103007595,1,103007595,0.5,0.378813264,0,0,0,0,0,0,81,81,14450
103007599,3,103007599,8.4,3.7006843763,1,0,9,0,0,0,14,24,14450
103007600,1,103007600,0.455005454,0.16,23,0,0,9,0,1,0,33,14450
103007601,2,103007601,0.31,0.082227526,8,0,0,0,0,28,0,36,14450
103007608,2,103007608,0.44,0.212227526,91,0,79,0,0,13,0,183,14450
103007609,1,103007609,0.33,0.049846326,0,0,0,2,0,35,0,37,14450
103007612,1,103007612,0.05,0.01,0,0,0,0,0,29,0,29,14450
103007614,2,103007614,1.97,0.856650305,72,6,38,0,10,0,0,126,14450
103007616,1,103007616,0.56,0.385398999,0,0,0,0,0,0,18,18,14450
103007617,1,103007617,0.76,0.405398999,0,0,0,0,0,0,64,64,14450
103007619,2,103007619,0.4,0.152227526,0,0,19,0,0,55,0,74,14450
103007620,2,103007620,0.37,0.132227526,18,0,22,0,0,116,0,156,14450
103007627,1,103007627,0.42,0.12,50,0,111,5,3,0,189,358,14450
103007631,2,103007631,2,0.86572185,16,0,8,0,3,0,0,27,14450
103007648,1,103007648,1.13,0.57,206,1,256,30,13,0,757,1263,14450
103007649,1,103007649,0.535005454,0.2,7,0,32,5,0,81,0,125,14450
103007650,1,103007650,0.06,0.01,1,0,8,0,43,0,0,52,14450
103007656,1,103007656,0.03,0.009684927,9,0,10,0,6,0,0,25,14450
103007657,1,103007657,0.4,0.055657276,0,0,0,0,0,18,0,18,14450
103007658,1,103007658,0.605005454,0.21,0,0,0,0,0,32,0,32,14450
103007659,1,103007659,0.05,0.01,20,1,11,0,0,0,0,32,14450
103007669,2,103007669,1.05,0.302590403,53,0,48,1,0,139,0,241,14450
103007674,1,103007674,0.58,0.12,333,5,0,0,0,0,0,338,14450
103007675,1,103007675,0.6,0.141710991,162,32,1,0,0,0,0,195,14450
103007685,1,103007685,0.06,0.03,28,2,52,0,10,0,18,110,14450
103007687,3,103007687,8.58,3.7706843763,30,0,52,0,2,0,138,222,14450
103007695,1,103007695,0.15,0.02,1,0,12,0,35,0,0,48,14450
103007696,3,103007696,23.202504467,9.3098257043,31,2,67,45,0,0,217,362,14450
103007698,1,103007698,0.21,0.16,156,1,164,0,144,0,0,465,14450
103007701,3,103007701,8.62,3.7796590593,7,0,0,0,0,0,20,27,14450
103007702,1,103007702,0.08,0.033744838,7,0,3,0,0,0,0,10,14450
103007712,1,103007712,0.31,0.09,48,0,86,9,10,0,102,255,14450
103007714,2,103007714,2.19,0.92572185,118,0,48,0,2,0,0,168,14450
103007715,1,103007715,0.19,0.03,6,0,9,0,28,0,0,43,14450
103007722,1,103007722,0.21,0.02,50,1,0,0,0,0,0,51,14450
103007723,1,103007723,0.61,0.18,35,1,77,0,0,0,56,169,14450
103007724,1,103007724,0.22,0.020451964,2,0,0,0,0,0,0,2,14450
103007728,1,103007728,0.36,0.089684927,126,8,66,0,26,0,0,226,14450
103007730,1,103007730,0.14,0.043744838,12,0,15,0,3,0,0,30,14450
103007733,1,103007733,0.14,0.05,22,0,63,0,61,0,0,146,14450
103007734,3,103007734,23.282504467,9.3298257043,0,0,0,0,0,0,63,63,14450
103007736,1,103007736,0.25,0.04,3,0,9,0,19,0,0,31,14450
103007737,1,103007737,0.05,0.01,9,1,18,0,0,0,0,28,14450
103007738,1,103007738,0.03,0.01,48,1,0,0,0,0,0,49,14450
103007739,1,103007739,0.39,0.094850221,7,0,4,0,3,0,0,14,14450
103007756,2,103007756,1.24,0.352590403,29,0,38,0,0,77,0,144,14450
103007758,1,103007758,0.7,0.254850221,50,4,42,0,0,184,0,280,14450
103007759,1,103007759,0.65,0.154850221,52,2,50,0,79,0,0,183,14450
103007763,1,103007763,0.14,0.015681814,0,0,13,0,2,0,0,15,14450
103007764,2,103007764,2.3,0.93572185,6,0,17,0,19,0,0,42,14450
103007767,1,103007767,0.73,0.2,8,0,15,0,0,0,49,72,14450
103007768,4,103007768,28.418030305,9.1030733767,2,0,0,15,0,0,286,303,14450
103007769,1,103007769,0.734857014,0.200129132,0,0,0,0,0,0,1,1,14450
103007771,1,103007771,0.22,0.053744838,15,0,18,0,8,0,0,41,14450
103007775,2,103007775,1.1,0.370774798,288,5,166,8,0,0,45,512,14450
103007780,2,103007780,2.48,0.954115444,0,0,4,0,1,0,0,5,14450
103007781,1,103007781,0.19,0.03,46,9,7,0,0,0,0,62,14450
103007792,3,103007792,24.899620481,10.3231986162,383,26,411,102,429,0,94,1445,14450
103007793,1,103007793,0.27,0.063744838,22,0,8,0,0,0,0,30,14450
103007795,1,103007795,1.29,0.30404314,19,0,11,66,0,0,447,543,14450
103007801,1,103007801,0.19,0.473647994,10,0,1,0,0,0,0,11,14450
103007808,1,103007808,0.45,0.09,65,2,72,1,18,0,0,158,14450
103007809,3,103007809,23.512504467,9.3998257043,11,0,57,0,0,0,154,222,14450
103007810,2,103007810,2.797994054,0.9941800344,1,0,1,0,0,0,0,2,14450
103007814,1,103007814,0.52,0.060451964,30,0,66,0,31,0,0,127,14450
103007815,1,103007815,0.5,0.19,54,0,51,2,2,0,0,109,14450
103007817,3,103007817,26.330498521,10.3952324947,1,0,1,0,0,0,0,2,14450
103007820,1,103007820,0.09,0.02,0,0,0,0,0,0,60,60,14450
103007822,3,103007822,26.360498521,10.4152324947,10,0,27,11,0,0,13,61,14450
103007823,3,103007823,8.94,3.8696590593,97,0,11,0,2,0,148,258,14450
103007825,1,103007825,0.11,0.08,0,0,0,0,0,0,196,196,14450
103007827,3,103007827,25.829620481,11.0068466102,208,3,319,17,27,0,31,605,14450
103007828,3,103007828,26.370498521,10.4160072877,0,0,3,0,0,0,0,3,14450
103007830,1,103007830,0.53,0.1,6,0,22,16,3,3,0,50,14450
103007831,1,103007831,0.15,0.47,397,21,575,42,290,0,0,1325,14450
103007835,1,103007835,0.2,0.16,66,0,46,0,0,0,337,449,14450
103007836,1,103007836,0.4,0.083744838,22,0,24,0,17,0,0,63,14450
103007837,2,103007837,2.788777083,0.9940831866,13,0,28,0,0,0,13,54,14450
103007838,1,103007838,0.407656438,0.0838094036,0,0,0,0,1,0,0,1,14450
103007839,4,103007839,23.607037272,7.756789757,540,58,459,45,459,0,19,1580,14450
103007841,2,103007841,2.588777083,0.9840831866,1,0,1,0,0,0,0,2,14450
103007842,1,103007842,0.208777083,0.1600645656,0,0,2,0,0,0,0,2,14450
103007849,2,103007849,1.61,0.341710991,182,1,47,0,0,0,0,230,14450
103007851,1,103007851,0.09,0.12,136,11,65,0,0,134,0,346,14450
103007852,3,103007852,9.73,4.1296590593,14,0,0,0,0,0,34,48,14450
103007855,1,103007855,0.33,0.06,38,0,71,17,16,48,0,190,14450
103007862,1,103007862,2.37,0.823308392,16,0,35,0,0,0,11,62,14450
103007866,1,103007866,0.25,0.13,0,0,5,0,0,32,0,37,14450
103007867,1,103007867,0.99,0.334850221,29,0,72,0,41,107,0,249,14450
103007873,1,103007873,0.2,0.09,0,0,0,0,0,0,44,44,14450
103007876,2,103007876,2.94,1.054115444,99,20,65,0,13,0,0,197,14450
103007884,1,103007884,0.73,0.25,60,0,5,0,0,0,312,377,14450
103007885,2,103007885,1.18,0.270451964,0,0,0,4,73,0,0,77,14450
103007892,2,103007892,1.57,0.402590403,35,2,36,4,0,91,0,168,14450
103007895,1,103007895,2.29,0.803308392,13,0,22,0,0,0,8,43,14450
103007898,1,103007898,2.22,0.793308392,11,0,1,0,0,0,0,12,14450
103007903,2,103007903,1.635005454,0.435657276,44,0,61,22,0,367,0,494,14450
103007908,1,103007908,1.54,0.47404314,100,2,151,27,0,0,216,496,14450
103007910,1,103007910,2.21,0.789918665,10,0,0,0,0,0,0,10,14450
103007911,1,103007911,0.6,0.19,45,0,0,0,0,0,17,62,14450
103007914,1,103007914,0.72,0.12,7,0,34,1,0,42,0,84,14450
103007915,1,103007915,1.55,0.476044686,5,0,0,0,0,0,0,5,14450
103007916,1,103007916,0.54,0.12,9,0,30,0,0,0,308,347,14450
103007920,2,103007920,1.75,0.501710991,394,32,25,0,7,0,0,458,14450
103007921,2,103007921,3.03,1.064115444,14,0,9,0,24,0,0,47,14450
103007931,1,103007931,0.34,0.1,0,0,0,0,0,0,37,37,14450
103007944,3,103007944,3.355005454,0.888247679,55,0,44,29,0,31,0,159,14450
103007952,4,103007952,52.490119002,21.4828538979,38,0,46,75,0,0,19,178,14450
103007956,2,103007956,0.88,0.136342976,0,0,0,2,0,0,4,6,14450
103007958,2,103007958,1.33,0.360451964,67,0,92,33,72,0,0,264,14450
103007963,3,103007963,3.395005454,0.895446801,4,0,7,4,0,4,0,19,14450
103007966,2,103007966,0.85,0.133631193,0,0,0,12,0,0,7,19,14450
103007969,1,103007969,0.43,0.17,2,0,0,0,0,0,494,496,14450
103007976,2,103007976,1.66,0.560774798,56,5,119,15,0,0,364,559,14450
103007979,1,103007979,0.08,0.01,0,0,0,0,0,0,40,40,14450
103007984,1,103007984,0.89,0.13,13,0,28,0,0,14,0,55,14450
103007986,1,103007986,0.05,0.03,16,0,10,0,0,66,0,92,14450
103007988,1,103007988,0.9,0.130225982,3,0,3,0,0,0,0,6,14450
103007990,2,103007990,0.8,0.12701316,0,0,0,0,0,0,16,16,14450
103007993,1,103007993,0.91,0.130936204,1,0,1,0,0,0,0,2,14450
103007997,1,103007997,0.92,0.134874732,6,2,5,0,0,0,0,13,14450
103007998,1,103007998,2.19,0.786044686,47,0,8,0,0,0,67,122,14450
103008004,1,103008004,0.55,0.14,70,0,0,0,1,0,63,134,14450
103008005,3,103008005,10.71,4.5596590593,217,0,0,0,0,0,474,691,14450
103008006,1,103008006,0.14,0.03,0,0,0,0,0,0,63,63,14450
103008007,1,103008007,0.29,0.04,0,0,0,0,0,0,30,30,14450
103008011,2,103008011,1.46,0.370451964,25,0,28,0,0,0,0,53,14450
103008016,1,103008016,0.16,0.078038482,10,0,10,0,0,0,0,20,14450
103008019,1,103008019,1.99,0.746044686,125,2,95,10,0,0,531,763,14450
103008025,1,103008025,0.46,0.080491987,0,0,0,0,0,0,12,12,14450
103008026,1,103008026,0.88,0.22,52,0,125,21,0,285,0,483,14450
103008029,3,103008029,11.35,4.7070196003,22,0,0,0,0,0,0,22,14450
103008030,1,103008030,0.21,0.12,1,0,28,0,0,0,37,66,14450
103008031,1,103008031,0.03,0.01,23,3,9,0,0,0,0,35,14450
103008045,1,103008045,0.11,0.07,149,25,52,0,1,0,0,227,14450
103008048,1,103008048,0.38,0.075810946,4,0,0,29,0,0,73,106,14450
103008051,1,103008051,0.07,0.1,90,1,168,2,0,2,27,290,14450
103008056,1,103008056,0.26,0.04,1,0,10,0,0,34,0,45,14450
103008057,1,103008057,0.92,0.12,2,0,17,0,0,160,0,179,14450
103008060,1,103008060,1.03,0.27,5,0,15,0,0,126,0,146,14450
103008066,2,103008066,1.2,0.162453516,0,0,0,0,0,7,0,7,14450
103008067,1,103008067,0.3,0.045810946,0,0,0,6,0,0,12,18,14450
103008069,1,103008069,0.02,0.07,29,1,47,25,107,0,0,209,14450
103008071,2,103008071,1.21,0.163518856,0,0,0,0,0,4,0,4,14450
103008072,1,103008072,0.24,0.04,0,0,0,1,0,0,36,37,14450
103008075,1,103008075,0.2,0.03,0,0,0,0,0,0,25,25,14450
103008084,1,103008084,0.12,0.02,0,0,0,0,0,0,83,83,14450
103008085,2,103008085,1.81,0.458490446,33,15,4,0,0,0,0,52,14450
103008091,1,103008091,1.14,0.164874732,22,0,49,0,0,2,16,89,14450
103008092,2,103008092,1.25,0.166424326,0,0,0,0,0,8,0,8,14450
103008095,1,103008095,0.07,0.08,18,0,52,0,0,0,154,224,14450
103008096,1,103008096,0.02,0.07,70,2,104,15,7,0,0,198,14450
103008100,1,103008100,0.07,0.01,18,6,5,0,0,0,0,29,14450
103008101,1,103008101,0.19,0.07,95,1,67,29,17,0,13,222,14450
103008102,1,103008102,0.65,0.16,67,9,75,16,2,0,0,169,14450
103008107,3,103008107,10.33,2.785640467,46,0,0,0,0,0,108,154,14450
103008110,2,103008110,1.85,0.463817151,15,0,0,0,0,0,0,15,14450
103008111,1,103008111,0.14,0.03,81,5,5,0,0,0,0,91,14450
103008113,1,103008113,0.08,0.011388176,2,0,1,0,0,0,0,3,14450
103008116,4,103008116,29.962887319,9.6532025087,117,0,236,0,0,0,631,984,14450
103008118,1,103008118,0.09,0.08,4,0,9,4,14,0,0,31,14450
103008123,1,103008123,0.07,0.04,93,7,22,0,0,0,0,122,14450
103008126,1,103008126,0.12,0.01,9,0,0,0,0,0,27,36,14450
103008128,4,103008128,30.478342828,9.8642032807,0,0,0,0,0,0,4,4,14450
103008129,1,103008129,0.12560766,0.0100322833,0,0,0,0,0,0,1,1,14450
103008131,1,103008131,0.48,0.21,186,9,230,23,128,0,13,589,14450
103008133,1,103008133,0.78,0.49,104,0,301,0,0,0,975,1380,14450
103008136,4,103008136,30.613950488,9.874493828,0,0,0,0,0,0,1,1,14450
103008137,4,103008137,25.022534557,8.0147959586,0,0,0,0,0,0,1,1,14450
103008138,4,103008138,25.01469371,8.0146668296,0,0,1,0,0,0,3,4,14450
103008141,1,103008141,0.14,0.085617253,2,0,7,0,7,0,0,16,14450
103008144,1,103008144,0.12,0.06,43,1,86,0,52,0,0,182,14450
103008150,2,103008150,1.95,0.473817151,38,0,0,0,0,0,0,38,14450
103008151,3,103008151,4.535005454,1.135446801,104,11,114,3,9,0,0,241,14450
103008152,1,103008152,0.16,0.015229861,2,0,10,0,0,0,0,12,14450
103008153,1,103008153,0.19,0.07,11,0,13,0,8,0,0,32,14450
103008157,1,103008157,0.13,0.08,8,0,23,0,0,0,0,31,14450
103008159,1,103008159,0.21,0.095617253,1,0,6,0,41,0,0,48,14450
103008161,2,103008161,2.52,0.351299058,24,0,26,0,0,21,0,71,14450
103008162,4,103008162,24.99469371,8.0143117136,0,0,8,0,0,0,1,9,14450
103008163,1,103008163,0.01,0.000774794,0,0,2,0,0,0,0,2,14450
103008165,2,103008165,0.37,0.086456621,2,0,1,0,0,0,0,3,14450
103008166,1,103008166,0.16,0.05,33,0,11,0,0,0,0,44,14450
103008170,4,103008170,24.93469371,8.0105991606,205,28,140,0,65,0,56,494,14450
103008172,2,103008172,2.54,0.355786399,10,0,1,0,0,0,0,11,14450
103008175,2,103008175,0.39,0.08900698,2,0,6,0,0,0,0,8,14450
103008176,1,103008176,0.18,0.054293661,9,1,4,0,0,0,0,14,14450
103008180,1,103008180,0.31,0.13,12,0,9,0,0,0,118,139,14450
103008186,1,103008186,1.31,0.33,26,0,0,0,0,167,0,193,14450
103008189,1,103008189,0.46,0.2,11,0,4,0,0,0,191,206,14450
103008190,2,103008190,2.58,0.820774798,146,3,73,38,0,135,2,397,14450
103008192,1,103008192,1.04,0.62,84,0,14,0,3,0,277,378,14450
103008193,4,103008193,22.17,7.7126600673,262,0,0,0,0,0,367,629,14450
103008194,3,103008194,9.57,2.608796459,9,0,0,0,0,0,3,12,14450
103008203,2,103008203,3.93,1.152937756,3,0,0,0,0,3,0,6,14450
103008207,3,103008207,10.13,2.735640467,3,0,0,0,0,0,212,215,14450
103008211,3,103008211,9.67,2.618796459,1,0,0,0,0,0,39,40,14450
103008213,1,103008213,0.42,0.06,54,4,47,0,0,0,0,105,14450
103008215,1,103008215,0.42,0.14,21,0,10,49,0,0,118,198,14450
103008216,3,103008216,9.74,2.625640467,0,0,0,0,0,0,21,21,14450
103008217,1,103008217,0.05,0.008716435,12,14,0,0,0,0,0,26,14450
103008224,1,103008224,0.35,0.245617253,94,0,85,3,240,0,0,422,14450
103008228,2,103008228,0.49,0.09900698,38,2,11,0,0,0,0,51,14450
103008229,1,103008229,0.28,0.09,12,0,26,1,0,0,0,39,14450
103008230,1,103008230,0.03,0.04,7,0,31,0,0,0,80,118,14450
103008234,3,103008234,9.03,2.404341396,17,0,0,0,0,0,40,57,14450
103008235,1,103008235,0.45,0.064067661,6,0,5,0,0,0,0,11,14450
103008236,1,103008236,0.31,0.18,476,41,2,0,0,0,0,519,14450
103008241,1,103008241,0.09,0.03,0,0,3,0,0,0,91,94,14450
103008242,2,103008242,4.01,1.252937756,86,0,50,75,16,51,0,278,14450
103008243,1,103008243,0.27,0.1,169,21,42,0,64,0,0,296,14450
103008246,2,103008246,0.53,0.105625006,16,0,2,0,0,0,0,18,14450
103008247,1,103008247,0.14,0.04,0,0,0,0,0,0,44,44,14450
103008248,1,103008248,0.4,0.074293661,48,0,35,0,0,0,0,83,14450
103008249,2,103008249,2.13,0.764850221,355,21,331,0,8,137,0,852,14450
103008250,1,103008250,0.32,0.094648767,4,0,8,0,0,0,0,12,14450
103008254,1,103008254,0.333122329,0.095681823,2,0,1,0,0,0,0,3,14450
103008255,4,103008255,54.239813211,21.8691968739,110,3,121,186,0,0,272,692,14450
103008259,1,103008259,0.343122329,0.096618024,1,0,2,0,0,0,0,3,14450
103008260,1,103008260,0.44,0.285617253,2,0,19,33,81,0,0,135,14450
103008261,1,103008261,0.363122329,0.098651861,4,1,0,0,0,0,0,5,14450
103008264,1,103008264,0.423122329,0.101751037,4,2,3,0,0,0,0,9,14450
103008265,3,103008265,5.65,1.865826435,381,14,217,27,204,0,0,843,14450
103008266,1,103008266,0.64,0.11,154,16,102,11,4,0,0,287,14450
103008267,3,103008267,8.92,2.394341396,23,0,52,0,0,14,74,163,14450
103008268,3,103008268,8.78,2.334341396,7,0,10,0,0,7,8,32,14450
103008269,2,103008269,0.6,0.114728823,7,0,16,0,1,0,0,24,14450
103008271,1,103008271,0.07,0.01,52,0,0,0,0,0,0,52,14450
103008272,4,103008272,54.329813211,21.8761700189,0,0,15,0,0,0,7,22,14450
103008277,3,103008277,8.77,2.324341396,5,0,9,0,0,0,27,41,14450
103008280,2,103008280,0.943122329,0.392694994,1,0,10,0,5,0,0,16,14450
103008281,1,103008281,0.28,0.26,26,0,112,10,0,0,479,627,14450
103008282,2,103008282,1.18,0.404067661,251,2,150,0,65,0,0,468,14450
103008288,2,103008288,1.29,0.424067661,33,0,22,6,2,0,0,63,14450
103008289,2,103008289,1.61,0.531073089,2,0,14,0,7,0,0,23,14450
103008295,1,103008295,0.2,0.13,4,0,0,57,0,0,303,364,14450
103008296,1,103008296,0.15,0.05,0,0,0,3,0,0,159,162,14450
103008297,3,103008297,8.67,2.314341396,21,0,51,0,0,2,92,166,14450
103008301,3,103008301,2.753122329,0.953768083,36,1,55,0,1,0,0,93,14450
103008303,1,103008303,0.39,0.24,251,12,210,7,212,0,8,700,14450
103008304,1,103008304,0.399461978,0.2400968456,1,0,1,0,0,0,0,2,14450
103008305,5,103008305,56.206485045,18.2592897866,495,67,347,24,87,0,12,1032,14450
103008308,3,103008308,2.783122329,0.957319219,0,0,10,0,0,0,2,12,14450
103008310,2,103008310,2.93,0.465786399,96,0,80,0,0,147,0,323,14450
103008311,2,103008311,4.38,1.312937756,13,0,54,0,0,112,0,179,14450
103008314,2,103008314,1.55,0.524067661,5,0,20,3,11,0,0,39,14450
103008316,2,103008316,1.44,0.514067661,124,15,87,19,19,0,0,264,14450
103008317,1,103008317,0.37,0.038716435,41,27,26,0,0,0,0,94,14450
103008318,2,103008318,0.75,0.134728823,23,19,18,0,0,0,0,60,14450
103008323,3,103008323,2.833122329,0.960805788,0,0,4,0,0,0,3,7,14450
103008324,3,103008324,2.83892379,0.9608703547,0,0,0,0,0,0,2,2,14450
103008325,4,103008325,54.509813211,21.9161700189,5,1,1,38,0,0,84,129,14450
103008327,1,103008327,0.05,0.01,1,0,15,0,28,0,0,44,14450
103008332,1,103008332,0.008159117,0.004035383,8,0,4,0,0,0,0,12,14450
103008335,1,103008335,0.07,0.014229068,5,0,6,0,0,0,0,11,14450
103008340,1,103008340,0.077494156,0.01920067,7,0,9,0,0,0,0,16,14450
103008349,5,103008349,56.695947023,18.5793866322,81,17,45,0,95,0,0,238,14450
103008357,4,103008357,23.6,8.5726600673,309,1,42,0,0,0,329,681,14450
103008362,1,103008362,0.51,0.32,18,0,67,0,0,0,100,185,14450
103008364,1,103008364,0.72,0.34,41,0,7,0,0,0,29,77,14450
103008372,3,103008372,7.46,1.798724155,0,0,0,0,0,62,0,62,14450
103008373,3,103008373,8.58,2.264341396,93,0,89,0,0,8,21,211,14450
103008379,2,103008379,0.54,0.24,2,0,0,12,0,0,169,183,14450
103008380,1,103008380,0.89,0.46,92,0,0,0,0,0,821,913,14450
103008381,4,103008381,57.478737001,22.8970403736,13,4,29,0,0,0,17,63,14450
103008383,4,103008383,58.134155584,23.1570403736,17,0,38,0,3,0,25,83,14450
103008384,3,103008384,8.41,2.194341396,1,0,15,0,0,6,0,22,14450
103008385,1,103008385,0.118159117,0.024035383,33,0,19,0,0,0,0,52,14450
103008386,1,103008386,0.09,0.05,47,38,55,0,17,0,0,157,14450
103008387,1,103008387,0.157494156,0.04920067,26,9,40,0,20,0,0,95,14450
103008389,3,103008389,7.195005454,1.829263952,250,3,198,0,178,0,0,629,14450
103008390,3,103008390,6.7,2.205826435,343,37,265,0,20,0,0,665,14450
103008391,2,103008391,2.92,0.919143882,103,20,80,0,25,0,0,228,14450
103008393,1,103008393,0.39,0.1,139,24,47,4,40,0,0,254,14450
103008394,2,103008394,1.27,0.223445258,84,70,4,0,0,0,0,158,14450
103008396,5,103008396,56.775947023,18.6693866322,195,41,20,0,0,0,0,256,14450
103008397,1,103008397,0.01,0.01,30,17,2,0,0,0,0,49,14450
103008405,3,103008405,7.86,1.878724155,24,1,47,0,0,160,0,232,14450
103008409,2,103008409,2.95,0.922985571,8,0,2,0,4,0,0,14,14450
103008415,4,103008415,58.224155584,23.1670403736,8,0,17,0,16,0,0,41,14450
103008416,2,103008416,0.61,0.25,0,0,10,0,0,0,19,29,14450
103008422,2,103008422,2.98,0.93241222,7,0,10,0,12,0,0,29,14450
103008425,4,103008425,24.46,8.9226600673,33,0,0,0,0,0,0,33,14450
103008437,3,103008437,6.83,2.225826435,32,0,25,0,16,0,0,73,14450
103008439,1,103008439,0.228159117,0.224035383,260,3,193,0,136,2,0,594,14450
103008440,1,103008440,0.93,0.6,48,0,4,0,0,0,113,165,14450
103008445,1,103008445,0.48,0.23,148,4,194,0,182,52,0,580,14450
103008447,1,103008447,0.38,0.05,7,0,18,0,22,0,0,47,14450
103008454,1,103008454,0.06,0.03,17,1,52,0,0,30,0,100,14450
103008488,3,103008488,7.545005454,1.909263952,101,3,116,0,6,0,0,226,14450
103008489,1,103008489,0.427494156,0.10920067,83,0,76,0,34,0,0,193,14450
103008490,1,103008490,0.29,0.04,17,0,38,3,16,0,0,74,14450
103008492,1,103008492,0.04,0.02,64,17,0,0,0,0,0,81,14450
103008494,1,103008494,0.043375703,0.020484243,0,2,0,0,0,0,0,2,14450
103008495,1,103008495,0.53,0.31,17,0,53,17,0,268,1,356,14450
103008499,3,103008499,7.585005454,1.915688287,15,0,8,0,0,0,0,23,14450
103008502,1,103008502,0.467494156,0.118691882,11,0,19,0,1,0,0,31,14450
103008506,1,103008506,0.07,0.01,28,0,3,0,0,0,0,31,14450
103008508,1,103008508,0.487494156,0.123921732,4,0,6,0,0,0,0,10,14450
103008509,1,103008509,0.08,0.010968489,2,0,1,0,0,0,0,3,14450
103008517,1,103008517,0.7,0.18,314,65,105,0,3,0,0,487,14450
103008518,5,103008518,57.135947023,18.7893866322,145,50,75,0,79,0,0,349,14450
103008519,1,103008519,0.56,0.12,51,5,82,0,77,0,0,215,14450
103008520,1,103008520,0.468159117,0.274035383,60,0,29,0,58,0,0,147,14450
103008525,1,103008525,0.24,0.19,28,9,15,0,0,76,0,128,14450
103008528,1,103008528,0.1,0.02,5,0,17,0,0,49,0,71,14450
103008530,1,103008530,0.527494156,0.133921732,39,0,10,0,0,0,0,49,14450
103008535,4,103008535,59.194155584,23.5370403736,34,0,97,0,118,0,103,352,14450
103008537,3,103008537,7.705005454,1.925688287,21,0,20,0,0,0,0,41,14450
103008540,3,103008540,7.725005454,1.93356535,14,4,5,0,0,0,0,23,14450
103008546,1,103008546,0.14,0.015262134,2,0,8,0,2,0,0,12,14450
103008547,3,103008547,7.745005454,1.934436996,2,0,2,0,0,0,0,4,14450
