DrainID,Strahler,HydroID,StrMi,SqMi,0,1,2,3,4,5,6,Sum,Str_Drain
103007539,2,103007539,5.99,2.5178525266,9,0,42,0,0,0,218,269,14450
103007544,2,103007544,1.1,0.596432054,0,0,0,0,0,0,3,3,14450
103007573,1,103007573,0.37,0.338813264,0,0,0,2,0,0,74,76,14450
103007587,1,103007587,0.39,0.15,79,1,25,68,0,48,0,221,14450
103007657,1,103007657,0.4,0.055657276,0,0,0,0,0,18,0,18,14450
103007734,3,103007734,23.282504467,9.3298257043,0,0,0,0,0,0,63,63,14450
103007764,2,103007764,2.3,0.93572185,7,0,16,0,19,0,0,42,14450
103007781,1,103007781,0.19,0.03,46,9,7,0,0,0,0,62,14450
103007792,3,103007792,24.899620481,10.3231986162,351,12,377,35,0,578,92,1445,14450
103007817,3,103007817,26.330498521,10.3952324947,1,0,1,0,0,0,0,2,14450
103007828,3,103007828,26.370498521,10.4160072877,0,0,1,0,0,0,2,3,14450
103007876,2,103007876,2.94,1.054115444,103,20,63,9,2,0,0,197,14450
103007915,1,103007915,1.55,0.476044686,5,0,0,0,0,0,0,5,14450
103008066,2,103008066,1.2,0.162453516,0,0,0,0,0,7,0,7,14450
103008107,3,103008107,10.33,2.785640467,45,0,0,0,0,0,109,154,14450
103008138,4,103008138,25.01469371,8.0146668296,0,0,1,0,0,0,3,4,14450
103008151,3,103008151,4.535005454,1.135446801,105,9,118,1,8,0,0,241,14450
103008161,2,103008161,2.52,0.351299058,24,0,26,0,0,21,0,71,14450
103008165,2,103008165,0.37,0.086456621,2,0,1,0,0,0,0,3,14450
103008189,1,103008189,0.46,0.2,9,0,4,0,0,0,193,206,14450
103008246,2,103008246,0.53,0.105625006,16,2,0,0,0,0,0,18,14450
103008249,2,103008249,2.13,0.764850221,352,23,331,2,6,138,0,852,14450
103008308,3,103008308,2.783122329,0.957319219,0,0,2,0,0,0,10,12,14450
103008445,1,103008445,0.48,0.23,148,5,180,10,190,0,47,580,14450
103008488,3,103008488,7.545005454,1.909263952,110,5,111,0,0,0,0,226,14450
103008540,3,103008540,7.725005454,1.93356535,14,4,5,0,0,0,0,23,14450
103008616,1,103008616,0.88,0.17,66,0,99,22,0,154,0,341,14450
103008646,4,103008646,26.13,9.9126600673,98,0,103,0,0,0,232,433,14450
103008693,1,103008693,0.45,0.080645658,2,0,0,0,0,0,0,2,14450
103008716,1,103008716,0.08,0.08,67,0,72,37,11,0,57,244,14450
103008768,2,103008768,0.883375703,0.17520531,0,0,0,0,0,5,0,5,14450
103008801,5,103008801,89.575338264,35.3625490845,76,13,20,13,0,0,457,579,14450
103008805,1,103008805,1.52,0.435552689,5,0,1,0,2,0,0,8,14450
103008812,3,103008812,8.655005454,2.06969913,167,13,40,0,0,97,0,317,14450
103008829,1,103008829,0.008842424,0.003583418,1,0,9,0,1,0,0,11,14450
103008898,1,103008898,0.28,0.15900697,3,0,0,0,0,0,175,178,14450
103009053,1,103009053,0.53,0.063744839,36,0,49,0,0,0,15,100,14450
103009083,1,103009083,0.21,0.03,21,0,25,17,0,0,45,108,14450
103009210,1,103009210,0.04,0.06,46,5,75,0,53,0,0,179,14450
103009230,1,103009230,0.09,0.079168393,0,0,4,0,22,0,0,26,14450
103009281,5,103009281,110.356368624,36.6240458146,0,0,10,0,1,0,0,11,14450
103009324,2,103009324,2.628556667,0.452192662,6,14,5,0,0,0,0,25,14450
103009337,1,103009337,0.1,0.02,11,0,0,0,0,0,47,58,14450
103009395,2,103009395,1.78,0.33,2,0,0,3,0,0,100,105,14450
103009437,1,103009437,0.8,0.237174585,5,0,4,0,0,0,0,9,14450
103009447,1,103009447,0.65,0.175294423,0,0,8,0,9,0,0,17,14450
103009478,2,103009478,2.99638731,0.529101236,0,0,2,0,0,0,0,2,14450
103009509,2,103009509,1.483173326,0.4270286884,22,0,23,0,0,0,0,45,14450
103009530,2,103009530,5.593173326,1.8203771004,322,3,253,5,117,0,0,700,14450
103009570,2,103009570,4.213173326,1.3327260044,8,0,0,1,1,0,0,10,14450
103009589,5,103009589,83.201409677,27.4139799373,263,3,107,0,114,0,0,487,14450
103009594,5,103009594,94.862488102,37.2922417345,22,3,27,2,0,0,118,172,14450
103009635,1,103009635,0.64,0.302873197,60,0,28,0,7,0,0,95,14450
103009688,5,103009688,132.79948493,43.6384350296,4,0,4,0,0,0,0,8,14450
103009730,1,103009730,0.15,0.02,13,0,9,0,0,0,12,34,14450
103009796,1,103009796,0.25,0.22,256,8,265,41,59,0,0,629,14450
103009858,2,103009858,3.357703886,1.280725715,32,1,35,54,101,0,0,223,14450
103009935,1,103009935,0.1,0.1,15,0,5,14,0,0,256,290,14450
103010095,1,103010095,0.67,0.098458164,28,0,23,0,3,0,0,54,14450
103010207,1,103010207,0.03,0.02,28,0,35,0,3,0,0,66,14450
103010286,1,103010286,0.25,0.033099172,4,0,0,0,0,0,7,11,14450
103010358,1,103010358,0.18,0.17,3,0,22,25,233,0,1,284,14450
103010475,2,103010475,1.01,0.334890222,34,0,23,0,0,0,33,90,14450
103010536,2,103010536,0.61,0.192493531,0,0,0,16,0,0,177,193,14450
103010550,1,103010550,0.83,0.29,607,1,172,0,27,0,0,807,14450
103010595,2,103010595,1.22,0.294721078,81,3,42,0,0,8,0,134,14450
103010678,1,103010678,0.58,0.19,326,2,193,0,31,0,0,552,14450
103010720,1,103010720,0.25,0.05,45,12,60,4,29,0,0,150,14450
103010876,1,103010876,0.05,0.01,6,0,17,0,10,0,0,33,14450
103011031,2,103011031,4.96,1.928498212,35,1,0,0,0,0,0,36,14450
103011333,1,103011333,0.87,0.24,336,21,170,7,2,55,0,591,14450
103011490,1,103011490,0.05,0.01,27,1,0,0,0,0,0,28,14450
103011592,1,103011592,0.02,0.01,7,0,17,0,12,0,0,36,14450
103011646,1,103011646,0.39,0.1,63,0,45,0,0,190,0,298,14450
103011647,2,103011647,1.13,0.270298288,6,0,17,0,0,264,0,287,14450
103011700,1,103011700,0.09,0.09,106,5,68,0,0,87,0,266,14450
103011753,2,103011753,3.03,1.267110011,122,2,75,2,0,0,0,201,14450
103011999,6,103011999,303.318457706,108.535450835,106,7,126,110,113,0,311,773,14450
103012399,3,103012399,6.06,1.99079027,6,0,1,0,0,0,0,7,14450
103012504,2,103012504,1.59,0.564293641,0,0,0,0,0,13,0,13,14450
103004042,2,103004042,3.006369187,0.979958673,1,0,0,0,0,0,51,52,16139
103004083,3,103004083,6.416369187,2.199739172,0,0,0,0,0,0,33,33,16139
103004177,1,103004177,0.63,0.14,0,0,0,0,0,0,134,134,16139
103004351,1,103004351,0.16,0.1,25,0,72,29,0,155,8,289,14450
103004361,1,103004361,0.137817334,0.104301397,8,0,0,0,18,0,0,26,14450
103004702,1,103004702,0.23,0.11,0,0,0,10,0,0,302,312,14450
103005010,1,103005010,0.35,0.120742511,0,0,0,0,0,0,2,2,14450
103005038,2,103005038,1.5,0.519143859,76,1,64,35,0,0,7,183,14450
103005176,1,103005176,0.44,0.2,22,0,38,33,0,0,153,246,14450
103005489,1,103005489,2.155855523,1.4100645667,188,0,134,3,0,0,1211,1536,14450
103005692,2,103005692,7.89255096,3.5023631122,148,3,64,0,0,9,0,224,14450
103005816,1,103005816,0.619725472,0.142525827,7,0,18,0,0,0,9,34,14450
103005903,1,103005903,0.15,0.02,3,0,0,19,0,0,11,33,14450
103005930,1,103005930,1.079725472,0.331758776,96,18,88,6,20,0,0,228,14450
103005989,2,103005989,0.24,0.021331352,0,0,0,0,0,0,4,4,14450
103006007,1,103006007,1.35,0.5,382,13,23,0,0,30,0,448,14450
103006128,2,103006128,5.275855523,2.7140664027,4,0,5,0,31,0,0,40,14450
103006326,2,103006326,1.65,0.458006192,2,0,0,0,0,0,0,2,14450
103006398,2,103006398,4.43,1.604753362,22,0,13,1,5,0,20,61,14450
103006499,1,103006499,0.47,0.29,7,0,0,0,0,0,97,104,14450
103006505,3,103006505,15.424369222,5.4715599697,0,0,0,0,0,0,4,4,14450
103006589,1,103006589,0.02,0.003906238,5,1,4,0,1,0,0,11,14450
103006594,1,103006594,0.3,0.3,81,5,79,8,0,0,435,608,14450
103006627,1,103006627,0.57,0.238974707,32,0,23,1,0,0,3,59,14450
103006654,2,103006654,1.83,0.490742508,31,0,3,20,0,0,190,244,14450
103006741,3,103006741,9.724889758,3.5416115847,3,0,6,5,0,0,32,46,14450
103006815,3,103006815,20.002186556,6.8126162887,47,0,36,25,7,0,71,186,14450
103006844,1,103006844,0.13,0.05,7,0,52,0,40,0,0,99,14450
103006872,2,103006872,4.09,1.790346086,1,0,0,0,0,0,38,39,14450
103006873,3,103006873,11.759725472,4.123079797,14,0,5,0,0,0,0,19,14450
103006905,1,103006905,0.16,0.1,6,0,22,0,41,0,0,69,14450
103006950,1,103006950,0.07,0.17,112,49,4,0,0,0,0,165,14450
103007009,1,103007009,0.07,0.12,8,0,29,0,1,0,0,38,14450
103007026,3,103007026,13.469725472,4.61444342,0,0,0,0,4,0,0,4,14450
103007027,1,103007027,0.13,0.114455054,9,3,0,0,0,0,0,12,14450
103007164,1,103007164,0.67,0.48,300,5,266,7,0,747,34,1359,14450
103007182,4,103007182,24.042186556,8.1360679767,15,0,19,56,0,0,61,151,14450
103007193,1,103007193,0.92,0.26,88,6,61,0,0,0,18,173,14450
103007197,1,103007197,0.82,0.285213072,54,0,127,0,142,3,0,326,14450
103007650,1,103007650,0.06,0.01,1,0,8,0,43,0,0,52,14450
103007685,1,103007685,0.06,0.03,29,2,51,0,10,0,18,110,14450
103007722,1,103007722,0.21,0.02,50,1,0,0,0,0,0,51,14450
103007730,1,103007730,0.14,0.043744838,12,0,15,0,3,0,0,30,14450
103007892,2,103007892,1.57,0.402590403,40,2,42,5,0,79,0,168,14450
103007944,3,103007944,3.355005454,0.888247679,51,1,44,0,0,63,0,159,14450
103009304,1,103009304,0.298556667,0.135891016,8,1,10,3,1,0,0,23,14450
103009372,1,103009372,0.08,0.02,28,5,36,0,0,0,0,69,14450
103009412,2,103009412,1.993173326,0.5970286884,17,1,58,0,82,0,0,158,14450
103009441,2,103009441,0.97,0.335399029,175,10,126,11,40,0,0,362,14450
103009443,2,103009443,0.44,0.205399029,23,1,0,0,0,0,0,24,14450
103009457,5,103009457,130.52948493,42.7642149846,164,7,222,10,16,0,25,444,14450
103009467,2,103009467,0.938918636,0.3472959737,0,0,0,0,0,0,2,2,14450
103009477,1,103009477,0.258495998,0.0325904,16,0,26,0,0,0,5,47,14450
103009531,5,103009531,94.662488102,37.2422417345,40,0,54,24,0,0,222,340,14450
103009543,3,103009543,8.954957189,2.10176265,27,4,10,2,0,0,0,43,14450
103009546,5,103009546,81.771409677,26.7473942033,392,1,50,0,23,0,0,466,14450
103009593,5,103009593,88.481409677,30.9335822603,179,16,35,0,18,0,0,248,14450
103009676,5,103009676,131.32948493,43.1170881816,42,1,49,0,12,0,55,159,14450
103009712,5,103009712,95.896723499,37.8452840985,4,0,0,0,0,0,0,4,14450
103009734,5,103009734,133.03948493,43.6984350296,26,0,22,0,0,0,68,116,14450
103009735,1,103009735,0.03,0.08,127,11,81,2,8,0,0,229,14450
103009808,1,103009808,0.08,0.026585734,0,0,0,0,0,19,0,19,14450
103009818,1,103009818,0.43,0.143268338,1,0,24,11,157,0,0,193,14450
103009933,3,103009933,5.397703886,1.972404435,74,5,38,3,3,0,1,124,14450
103009942,3,103009942,5.777703886,2.053219275,0,0,3,1,0,0,3,7,14450
103009963,3,103009963,5.887703886,2.087803472,8,0,0,0,0,0,6,14,14450
103010028,1,103010028,0.29,0.09861957,22,0,4,4,0,0,0,30,14450
103010086,1,103010086,0.11,0.127070002,15,1,0,0,0,0,0,16,14450
103010116,1,103010116,0.87,0.358990205,10,0,0,0,0,0,0,10,14450
103010153,1,103010153,0.18,0.04,71,28,25,0,10,0,0,134,14450
103010213,3,103010213,8.877703886,3.289805014,2,0,0,0,0,0,0,2,14450
103010243,1,103010243,0.58,0.34,23,0,16,0,0,0,45,84,14450
103007416,2,103007416,0.85,0.317077726,3,0,1,0,0,0,0,4,14450
103007432,1,103007432,0.37,0.07,1,0,1,0,0,97,0,99,14450
103007473,1,103007473,0.03,0.009846326,0,0,0,0,0,30,0,30,14450
103007517,3,103007517,18.892504467,7.7147818003,24,2,46,0,0,0,36,108,14450
103007519,4,103007519,22.517037272,7.196789757,21,0,72,10,196,0,0,299,14450
103007536,1,103007536,0.43,0.13,27,3,54,4,33,0,0,121,14450
103007591,1,103007591,0.08,0.23,139,4,83,0,0,0,423,649,14450
103007599,3,103007599,8.4,3.7006843763,1,0,9,0,0,0,14,24,14450
103007619,2,103007619,0.4,0.152227526,5,0,23,5,0,41,0,74,14450
103007769,1,103007769,0.734857014,0.200129132,0,0,0,0,0,0,1,1,14450
103007911,1,103007911,0.6,0.19,45,0,0,0,0,0,17,62,14450
103007931,1,103007931,0.34,0.1,0,0,0,5,0,0,32,37,14450
103008025,1,103008025,0.46,0.080491987,0,0,0,0,0,0,12,12,14450
103008162,4,103008162,24.99469371,8.0143117136,0,0,8,0,0,0,1,9,14450
103008175,2,103008175,0.39,0.08900698,2,0,6,0,0,0,0,8,14450
103008194,3,103008194,9.57,2.608796459,9,0,0,0,0,0,3,12,14450
103008215,1,103008215,0.42,0.14,19,0,10,38,0,0,131,198,14450
103008228,2,103008228,0.49,0.09900698,38,2,11,0,0,0,0,51,14450
103008268,3,103008268,8.78,2.334341396,7,0,10,0,0,7,8,32,14450
103008288,2,103008288,1.29,0.424067661,33,0,22,6,2,0,0,63,14450
103012935,2,103012935,3.73,1.85,432,23,688,144,268,121,386,2062,14450
103005017,1,103005017,0.68,0.289846337,2,0,3,7,0,0,16,28,14450
103005028,1,103005028,0.18,0.05,29,0,64,17,0,0,49,159,14450
103005083,1,103005083,0.52,0.16,120,10,130,0,0,0,77,337,14450
103005513,1,103005513,0.25,0.02756199,6,0,0,13,0,0,4,23,14450
103005515,1,103005515,2.225855523,1.4166503137,0,0,0,2,0,0,14,16,14450
103005778,2,103005778,1.16,0.555374462,47,0,35,14,0,73,0,169,14450
103009626,1,103009626,0.65,0.18,265,1,147,0,46,0,0,459,14450
103009662,2,103009662,0.43,0.19661803,71,6,40,0,0,0,0,117,14450
103009705,1,103009705,0.59,0.12,169,56,0,0,0,0,0,225,14450
103009755,1,103009755,0.43,0.070129131,1,0,0,0,0,0,0,1,14450
103009792,2,103009792,2.537703886,0.84798165,29,7,20,37,35,0,0,128,14450
103009793,2,103009793,2.05,0.84,526,65,53,0,0,0,310,954,14450
103009807,1,103009807,0.665885928,0.1362629097,0,0,0,1,0,0,1,2,14450
103009833,1,103009833,0.51,0.292744065,62,5,162,0,157,0,0,386,14450
103010064,5,103010064,139.010749401,45.5228164833,42,0,72,25,0,0,327,466,14450
103010141,2,103010141,1.7,0.805357726,1,0,3,1,0,0,0,5,14450
103010176,1,103010176,0.24,0.155036159,1,0,1,0,13,0,0,15,14450
103010300,1,103010300,0.51,0.13,208,34,66,18,0,0,38,364,14450
103010309,1,103010309,0.58,0.215205316,4,0,2,0,0,0,0,6,14450
103010315,2,103010315,2.06,0.788021677,6,0,5,0,0,0,11,22,14450
103010339,1,103010339,0.06,0.05,26,1,48,23,47,0,0,145,14450
103010373,2,103010373,1.108289096,0.5093775839,2,2,0,0,0,0,0,4,14450
103010604,2,103010604,1.43,0.314721078,9,0,23,0,0,35,0,67,14450
103010627,2,103010627,0.95,0.234721078,16,0,15,0,0,0,0,31,14450
103010896,6,103010896,258.928757409,92.1389270427,575,1,298,44,46,0,1116,2080,14450
103010907,2,103010907,0.65,0.21,76,2,54,0,0,0,18,150,14450
103010908,1,103010908,0.92,0.39,185,11,73,5,24,0,0,298,14450
103010909,2,103010909,2.93,1.232162977,44,0,49,0,3,0,0,96,14450
103010996,2,103010996,1.15,0.522162977,57,2,63,36,60,0,0,218,14450
103011885,2,103011885,0.86,0.37,14,10,9,0,0,0,0,33,14450
103012128,1,103012128,0.58,0.04945893,96,7,0,0,0,0,0,103,14450
103005336,1,103005336,1.565855523,0.8600645667,2,0,0,0,0,0,0,2,14450
103005552,2,103005552,7.13255096,3.1423631122,40,0,3,28,0,122,0,193,14450
103005801,1,103005801,0.579725472,0.132525827,7,0,9,0,0,0,1,17,14450
103005810,2,103005810,8.26255096,3.5773024172,0,0,0,0,0,7,0,7,14450
103005837,2,103005837,2.02,0.855520405,7,0,3,0,0,0,140,150,14450
103005841,1,103005841,0.46,0.13,4,0,3,0,0,31,0,38,14450
103005853,2,103005853,3.35,1.35,27,0,32,2,0,77,0,138,14450
103005955,2,103005955,1.718513699,0.442379914,0,0,0,2,0,0,7,9,14450
103005980,1,103005980,0.08,0.009168382,4,0,0,22,0,0,2,28,14450
103006203,1,103006203,0.24,0.05,17,1,36,0,0,0,104,158,14450
103005910,1,103005910,0.47,0.27,17,0,21,0,0,0,59,97,14450
103005926,2,103005926,2.088513699,0.488456877,11,0,0,0,0,0,77,88,14450
103005948,2,103005948,0.43,0.112396696,1,0,0,21,0,0,16,38,14450
103006041,2,103006041,5.005855523,2.6846397427,11,2,0,0,0,0,0,13,14450
103006180,1,103006180,0.05,0.01,26,0,18,0,0,0,0,44,14450
103006197,1,103006197,0.65,0.182647212,33,1,44,0,8,0,0,86,14450
103006202,1,103006202,0.02,0.13,347,18,5,0,0,0,0,370,14450
103006309,1,103006309,0.65,0.11897469,11,0,14,0,0,0,0,25,14450
103006320,1,103006320,0.94,0.212647212,8,0,9,22,57,0,0,96,14450
103006541,3,103006541,8.9,3.274332401,0,0,0,0,0,0,3,3,14450
103006687,1,103006687,0.3,0.21,11,0,12,0,0,0,26,49,14450
103006700,2,103006700,1.97,0.520742508,6,1,20,21,0,0,39,87,14450
103006720,1,103006720,0.27,0.06,43,0,46,0,3,0,0,92,14450
103006736,1,103006736,0.06,0.07,0,0,0,0,0,0,199,199,14450
103006940,1,103006940,0.75,0.34690858,64,3,94,7,31,0,0,199,14450
103011781,2,103011781,1.396194736,0.4200322833,1,0,0,0,0,0,0,1,14450
103012370,2,103012370,1.61,0.5,189,8,22,0,0,4,0,223,14450
103012692,1,103012692,0.61,0.18,157,2,198,42,35,85,8,527,14450
103012932,2,103012932,3.584771248,1.6753990123,40,0,63,0,15,0,0,118,14450
103012934,1,103012934,0.08,0.05,37,0,43,12,0,0,48,140,14450
103013069,1,103013069,1.1,0.332937756,5,0,0,0,0,0,0,5,14450
103006409,1,103006409,0.16,0.050742508,63,0,22,6,0,0,0,91,14450
103006464,1,103006464,0.43,0.066779448,40,0,0,65,0,0,84,189,14450
103006466,1,103006466,0.28,0.26,3,0,13,0,0,0,471,487,14450
103006570,2,103006570,0.96,0.38,383,1,200,0,279,0,0,863,14450
103006574,1,103006574,0.1,0.02,10,1,0,10,0,0,50,71,14450
103006757,1,103006757,0.09,0.06,70,0,88,15,17,0,0,190,14450
103006762,3,103006762,18.844369222,6.2543763527,14,0,7,0,0,0,0,21,14450
103006835,2,103006835,1.02,0.376472121,0,0,0,0,4,0,0,4,14450
103006836,1,103006836,0.53,0.421452738,23,0,21,0,0,268,0,312,14450
103006880,1,103006880,0.79,0.34878099,0,0,0,0,5,0,0,5,14450
103006976,1,103006976,0.27,0.05,34,2,21,0,28,0,0,85,14450
103007006,1,103007006,0.3,0.09,46,0,44,0,0,177,0,267,14450
103007124,1,103007124,0.23,0.18,20,0,16,0,0,0,14,50,14450
103007131,3,103007131,20.969620481,9.0340870582,0,0,0,0,3,0,0,3,14450
103007148,3,103007148,21.089620481,9.1363791552,3,0,2,0,0,0,0,5,14450
103007241,1,103007241,0.71,0.13471333,107,0,86,0,0,4,0,197,14450
103007969,1,103007969,0.43,0.17,1,0,0,0,0,0,495,496,14450
103007984,1,103007984,0.89,0.13,16,0,27,8,0,4,0,55,14450
103008111,1,103008111,0.14,0.03,81,5,5,0,0,0,0,91,14450
103008170,4,103008170,24.93469371,8.0105991606,209,29,135,0,65,0,56,494,14450
103008211,3,103008211,9.67,2.618796459,1,0,0,0,0,0,39,40,14450
103008247,1,103008247,0.14,0.04,0,0,0,0,0,0,44,44,14450
103008281,1,103008281,0.28,0.26,29,0,123,24,0,0,451,627,14450
103008311,2,103008311,4.38,1.312937756,17,0,52,10,0,100,0,179,14450
103008645,1,103008645,1.55,0.78,0,0,4,0,0,0,47,51,14450
103008785,2,103008785,1.203375703,0.20520531,0,0,1,0,0,72,0,73,14450
103008846,2,103008846,2.47,0.825188543,2,0,0,0,3,0,0,5,14450
103008929,2,103008929,1.1,0.477585231,29,0,70,28,0,67,11,205,14450
103008949,4,103008949,20.355875313,5.334652607,0,0,0,0,0,38,0,38,14450
103008953,1,103008953,0.2,0.03,13,0,17,0,0,0,21,51,14450
103008954,1,103008954,0.09,0.033744838,0,0,0,0,0,0,9,9,14450
103008960,2,103008960,3.568159117,1.394696545,153,0,71,0,0,287,0,511,14450
103009027,1,103009027,0.17,0.16,60,0,0,0,4,0,396,460,14450
103009046,1,103009046,0.15,0.02,39,6,27,0,0,0,0,72,14450
103009047,1,103009047,0.18,0.117199119,3,0,13,0,0,0,0,16,14450
103009131,3,103009131,5.228159117,2.115388694,28,0,85,5,0,32,66,216,14450
103009257,1,103009257,0.37,0.072873185,6,0,2,0,0,0,0,8,14450
103009279,5,103009279,92.482488102,36.6722417345,53,20,40,5,0,0,245,363,14450
103009290,4,103009290,21.535875313,5.604652607,22,0,16,0,0,0,0,38,14450
103009291,4,103009291,21.53895003,5.6046848903,0,0,4,0,0,0,0,4,14450
103010383,1,103010383,0.07,0.07,11,0,40,0,147,0,5,203,14450
103010394,2,103010394,3.74,1.100959471,58,36,43,0,27,0,0,164,14450
103010477,1,103010477,0.39,0.172808624,3,1,3,0,0,0,0,7,14450
103010484,1,103010484,0.37,0.17,29,1,28,0,1,0,1,60,14450
103010523,2,103010523,0.77,0.252493531,0,0,2,9,0,0,126,137,14450
103010582,1,103010582,0.3,0.17,77,1,172,4,68,163,0,485,14450
103010848,1,103010848,0.18,0.063809397,2,0,1,0,0,0,0,3,14450
103010915,2,103010915,1.96,0.610129133,0,0,1,0,0,0,0,1,14450
103010989,2,103010989,1.38,0.602162977,75,9,60,30,70,0,0,244,14450
103011015,1,103011015,0.06,0.152162977,0,0,7,0,0,0,0,7,14450
103011412,1,103011412,0.28,0.217110011,25,6,0,0,0,0,0,31,14450
103011511,1,103011511,0.13,0.08,148,10,45,0,0,25,0,228,14450
103011525,1,103011525,0.16,0.087392819,8,0,7,0,0,4,0,19,14450
103011763,1,103011763,0.14,0.1,227,22,29,1,5,0,0,284,14450
103011767,1,103011767,0.02,0.004067665,10,0,0,0,0,0,0,10,14450
103012123,3,103012123,9.71,4.011177676,256,13,269,27,120,149,0,834,14450
103012724,1,103012724,0.94,0.38,260,5,290,30,78,172,0,835,14450
103013066,6,103013066,342.484094025,124.999282164,286,10,191,64,181,0,65,797,14450
103019098,1,103019098,0.001615905,0.000193696,1,0,1,0,1,0,0,3,14450
103004152,2,103004152,1.77,0.547328257,0,0,0,0,0,0,100,100,16139
103004158,1,103004158,0.93,0.377328257,0,0,0,0,0,0,44,44,16139
103004235,1,103004235,0.496369187,0.210129132,0,0,0,0,0,0,3,3,16139
103004365,1,103004365,0.34,0.091202215,31,1,34,0,9,0,0,75,14450
103004480,1,103004480,0.28,0.258329032,11,0,9,0,0,2,0,22,14450
103004558,1,103004558,0.69,0.13,21,0,26,2,0,0,30,79,14450
103005937,1,103005937,0.13,0.014656508,0,0,0,0,0,0,10,10,14450
103005961,1,103005961,0.08,0.011581871,1,0,0,0,0,0,2,3,14450
103005974,2,103005974,0.49,0.117142309,3,0,0,6,0,0,4,13,14450
103005977,1,103005977,0.92,0.34,308,9,207,0,3,368,57,952,14450
103006031,1,103006031,0.11,0.016044694,4,0,10,0,9,0,0,23,14450
103006043,1,103006043,0.04,0.008070782,11,0,13,0,0,0,0,24,14450
103006082,2,103006082,5.125855523,2.7040664027,12,1,15,0,5,0,0,33,14450
103006085,1,103006085,0.42,0.11,55,3,41,0,16,0,0,115,14450
103006109,1,103006109,0.978513699,0.282421232,106,2,74,6,7,0,0,195,14450
103006158,2,103006158,0.37,0.137554239,12,3,0,0,0,0,0,15,14450
