STA_SEQ,locationNa,CountOfSam,MaxOfNomin,ylat,xlong,HydroID,NextDown,SqMi,CFPct_1985,CFPct_1990,CFPct_1995,CFPct_2002,CFPct_2006,CFPct_2010,CFPct_2015,DevPct_1985,DevPct_1990,DevPct_1995,DevPct_2002,DevPct_2006,DevPct_2010,DevPct_2015,CFPctDiff1985_1990,CFPctDiff1985_1995,CFPctDiff1985_2002,CFPctDiff1985_2006,CFPctDiff1985_2010,CFPctDiff1985_2015,DevPctDiff1985_1990,DevPctDiff1985_1995,DevPctDiff1985_2002,DevPctDiff1985_2006,DevPctDiff1985_2010,DevPctDiff1985_2015
16873,MOUNT HOPE RIVER,1,0.727272727,41.8814,-72.1639,201487984,2216364057,6.674277,0.441625457,0.427596216,0.420930983,0.40287035,0.392334982,0.376155665,0.39658138,0.097559665,0.100408514,0.100784777,0.10255859,0.103203612,0.103203612,0.103311116,-0.014029241,-0.020694474,-0.038755107,-0.049290475,-0.065469792,-0.045044077,0.002848849,0.003225112,0.004998925,0.005643947,0.005643947,0.005751451
14584,Roaring Brook,5,1,41.904,-72.2891,201488020,9872876822,21.667513,0.594095635,0.572123982,0.562139877,0.549970197,0.538081992,0.537038877,0.53581363,0.066295781,0.070451686,0.075187098,0.078862839,0.080601364,0.080667594,0.081147758,-0.021971653,-0.031955758,-0.044125438,-0.056013643,-0.057056758,-0.058282005,0.004155905,0.008891317,0.012567058,0.014305583,0.014371813,0.014851977
14590,Bigelow Brook,2,1,41.8671,-72.0921,201487996,11484760020,29.354042,0.648504939,0.639794517,0.633881692,0.61906298,0.611232153,0.610254826,0.61260041,0.05458368,0.057039213,0.058150921,0.059079381,0.05922598,0.059238197,0.059836809,-0.008710422,-0.014623247,-0.029441959,-0.037272786,-0.038250113,-0.035904529,0.002455533,0.003567241,0.004495701,0.0046423,0.004654517,0.005253129
16109,Gardner Brook,1,0.5,41.8642,-72.1598,201488230,201488373,1.5102,0.530796671,0.527705113,0.501307967,0.486325803,0.476813317,0.453269917,0.47705113,0.097265161,0.101783591,0.103210464,0.107728894,0.108204518,0.108204518,0.108680143,-0.003091558,-0.029488704,-0.044470868,-0.053983354,-0.077526754,-0.053745541,0.00451843,0.005945303,0.010463733,0.010939357,0.010939357,0.011414982
16502,BELDEN BROOK,1,1,42.0056,-72.8508,201488090,1007440412,3.851948,0.714511775,0.715163362,0.712091595,0.700828446,0.687424369,0.669738434,0.668621428,0.052406218,0.052592386,0.052778553,0.05389556,0.057432747,0.057525831,0.057525831,0.000651587,-0.00242018,-0.013683329,-0.027087406,-0.044773341,-0.045890347,0.000186168,0.000372335,0.001489342,0.005026529,0.005119613,0.005119613
20123,Labonte Brook,1,0.628205128,41.90359,-72.3077,201488169,201488242,1.107804,0.785367433,0.765943671,0.67497572,0.626092587,0.593072192,0.606992554,0.600517967,0.036905147,0.038200065,0.046940758,0.07122046,0.075105212,0.075105212,0.075105212,-0.019423762,-0.110391713,-0.159274846,-0.192295241,-0.178374879,-0.184849466,0.001294918,0.010035611,0.034315313,0.038200065,0.038200065,0.038200065
19931,Charters Brook,1,0.5,41.903266,-72.40556,201488403,2216370876,8.684868,0.581729578,0.554596514,0.527959032,0.498761047,0.473734203,0.468695796,0.467415545,0.073841579,0.077764929,0.083051127,0.090071859,0.097340382,0.098620633,0.099157512,-0.027133064,-0.053770546,-0.082968531,-0.107995375,-0.113033782,-0.114314033,0.00392335,0.009209548,0.01623028,0.023498803,0.024779054,0.025315933
15046,Charters Brook,2,1,41.9062,-72.4035,201488403,2216370876,8.684868,0.581729578,0.554596514,0.527959032,0.498761047,0.473734203,0.468695796,0.467415545,0.073841579,0.077764929,0.083051127,0.090071859,0.097340382,0.098620633,0.099157512,-0.027133064,-0.053770546,-0.082968531,-0.107995375,-0.113033782,-0.114314033,0.00392335,0.009209548,0.01623028,0.023498803,0.024779054,0.025315933
16758,HOWELL'S BROOK,1,1,42.0078,-73.0042,201488481,2619348080,4.50037,0.670547891,0.665443815,0.64813781,0.655873674,0.674535449,0.669036096,0.677087487,0.047850706,0.048408964,0.048408964,0.048488715,0.048648218,0.048727969,0.048727969,-0.005104076,-0.022410081,-0.014674217,0.003987558,-0.001511795,0.006539596,0.000558258,0.000558258,0.000638009,0.000797512,0.000877263,0.000877263
14840,Mountain Brook,2,1,41.9741,-72.8375,201488932,201489026,2.434529,0.646269537,0.632409319,0.589206724,0.536567384,0.54570923,0.5423179,0.544234739,0.047773518,0.049395459,0.052934238,0.060159245,0.063255677,0.063550575,0.063698024,-0.013860218,-0.057062813,-0.109702153,-0.100560307,-0.103951637,-0.102034798,0.001621941,0.00516072,0.012385727,0.015482159,0.015777057,0.015924506
16080,West Branch Salmon Brook,1,1,41.9745,-72.896,201488641,1007442998,2.482483,0.51060453,0.467465012,0.461405281,0.459529649,0.453469918,0.452459962,0.446977348,0.090607416,0.100851248,0.101716924,0.103303997,0.103881114,0.10460251,0.10460251,-0.043139518,-0.049199249,-0.051074881,-0.057134612,-0.058144568,-0.063627182,0.010243832,0.011109508,0.012696581,0.013273698,0.013995094,0.013995094
15703,West Branch Salmon Brook,1,1,41.9592,-72.8469,201488899,4634242157,12.44195,0.580818127,0.555334544,0.545533166,0.524748479,0.518492894,0.514312895,0.51281386,0.069791577,0.07725792,0.079074058,0.085156678,0.086079161,0.086742195,0.086742195,-0.025483583,-0.035284961,-0.056069648,-0.062325233,-0.066505232,-0.068004267,0.007466343,0.009282481,0.015365101,0.016287584,0.016950618,0.016950618
15679,Center Brook,1,0.5,42.0011,-73.0824,201488869,2619355467,7.858531,0.588506482,0.581248859,0.572667519,0.558197919,0.546101881,0.53742925,0.545188972,0.064131824,0.065090378,0.065364251,0.066414095,0.067874749,0.067874749,0.067874749,-0.007257623,-0.015838963,-0.030308563,-0.042404601,-0.051077232,-0.04331751,0.000958554,0.001232427,0.002282271,0.003742925,0.003742925,0.003742925
14484,West Branch Salmon Brook,3,1,41.9372,-72.8215,201489034,6246153923,20.090945,0.625381581,0.606565864,0.591998857,0.56561401,0.56022279,0.556438224,0.555813414,0.055072567,0.06017816,0.062605995,0.069246836,0.071746077,0.07219237,0.072210222,-0.018815717,-0.033382724,-0.059767571,-0.065158791,-0.068943357,-0.069568167,0.005105593,0.007533428,0.014174269,0.01667351,0.017119803,0.017137655
15092,Fenton River,1,1,41.8335,-72.2429,201488927,7052087235,18.103289,0.583820528,0.561545017,0.543510573,0.522087239,0.512059296,0.498583008,0.513109653,0.067064349,0.071345052,0.073326859,0.075387939,0.076141025,0.076141025,0.076477933,-0.022275511,-0.040309955,-0.061733289,-0.071761232,-0.08523752,-0.070710875,0.004280703,0.00626251,0.00832359,0.009076676,0.009076676,0.009413584
15720,Blackwell Brook,2,1,41.7896,-71.9723,201488837,4231260158,12.099671,0.53494783,0.525521698,0.515739862,0.503408821,0.501156035,0.503942376,0.500207493,0.051695518,0.053859379,0.054452217,0.055311833,0.056378942,0.056378942,0.056705004,-0.009426132,-0.019207968,-0.031539009,-0.033791795,-0.031005454,-0.034740337,0.002163861,0.002756699,0.003616315,0.004683424,0.004683424,0.005009486
14843,Sandy Brook,1,1,41.9904,-73.058,201488861,13499730894,35.010166,0.689887617,0.682634485,0.676344339,0.666581296,0.658262731,0.64511899,0.662555192,0.042975833,0.044471536,0.044584225,0.04525012,0.045752103,0.045793081,0.045793081,-0.007253132,-0.013543278,-0.023306321,-0.031624886,-0.044768627,-0.027332425,0.001495703,0.001608392,0.002274287,0.00277627,0.002817248,0.002817248
15719,Blackwell Brook,1,0.777777778,41.7843,-71.9626,201488882,5037215736,13.260642,0.51363415,0.504057783,0.494292052,0.483471298,0.481090732,0.483606557,0.478683114,0.056998323,0.059730563,0.06054212,0.061515988,0.062598063,0.062625115,0.062922686,-0.009576367,-0.019342098,-0.030162852,-0.032543418,-0.030027593,-0.034951036,0.00273224,0.003543797,0.004517665,0.00559974,0.005626792,0.005924363
14880,Sages Ravine Brook,1,0.833333333,42.0495,-73.4301,201488953,1007444711,3.561445,0.83684582,0.828678028,0.782998891,0.821115257,0.831803973,0.821921952,0.830493093,0.01815065,0.01815065,0.01815065,0.018957346,0.018957346,0.018957346,0.018957346,-0.008167792,-0.053846929,-0.015730563,-0.005041847,-0.014923868,-0.006352727,0,0,0.000806696,0.000806696,0.000806696,0.000806696
15001,Beach Brook,1,1,41.946,-72.8575,201489107,201488947,1.297883,0.901299419,0.893558197,0.886646392,0.883328725,0.858722698,0.858722698,0.860658004,0.009400055,0.010782416,0.011058889,0.011611833,0.014100083,0.014100083,0.014100083,-0.007741222,-0.014653027,-0.017970694,-0.042576721,-0.042576721,-0.040641415,0.001382361,0.001658834,0.002211778,0.004700028,0.004700028,0.004700028
15499,West Branch Salmon Brook,4,0.776824034,41.94096,-72.834302,201489026,5843176068,17.27487,0.627587352,0.606473312,0.592480329,0.566944173,0.56027986,0.556916561,0.55538024,0.058525547,0.06423485,0.066061827,0.072103307,0.074490834,0.075009862,0.075030623,-0.02111404,-0.035107023,-0.060643179,-0.067307492,-0.070670791,-0.072207112,0.005709303,0.00753628,0.01357776,0.015965287,0.016484315,0.016505076
14314,Natchaug River,9,1,41.8008,-72.1182,201489080,29215666880,73.487262,0.561058188,0.551160434,0.542043568,0.528831921,0.525703489,0.521066967,0.522579938,0.063364172,0.065892296,0.067146598,0.068801104,0.069411172,0.069562469,0.070211582,-0.009897754,-0.01901462,-0.032226267,-0.035354699,-0.039991221,-0.03847825,0.002528124,0.003782426,0.005436932,0.006047,0.006198297,0.00684741
14442,Sandy Brook,13,1,41.974,-73.0406,201489024,14708664991,37.189636,0.689286024,0.68199485,0.676188915,0.66620695,0.657363025,0.642462411,0.660507103,0.042985138,0.044701843,0.044836865,0.04581095,0.046293171,0.046331748,0.046331748,-0.007291174,-0.013097109,-0.023079074,-0.031922999,-0.046823613,-0.028778921,0.001716705,0.001851727,0.002825812,0.003308033,0.00334661,0.00334661
16015,Murphy Brook,1,1,41.7828,-72.0398,201489149,1007445560,1.843791,0.720708447,0.705138186,0.696379914,0.70241339,0.694044375,0.690541067,0.69346049,0.027831841,0.029388867,0.029778124,0.029972752,0.03016738,0.030556637,0.030556637,-0.015570261,-0.024328533,-0.018295057,-0.026664072,-0.03016738,-0.027247957,0.001557026,0.001946283,0.002140911,0.002335539,0.002724796,0.002724796
15093,Fenton River,1,0.5,41.8108,-72.2208,201489235,9872934757,25.37977,0.535376092,0.514939085,0.494530345,0.474234672,0.46808661,0.455974221,0.466588461,0.080673884,0.084998728,0.089196371,0.092941742,0.09374735,0.09374735,0.094595359,-0.020437007,-0.040845747,-0.06114142,-0.067289482,-0.079401871,-0.068787631,0.004324844,0.008522487,0.012267858,0.013073466,0.013073466,0.013921475
16116,Kettle Brook,1,1,41.9324,-72.9442,201489446,201489451,1.961592,0.764802632,0.762061404,0.762061404,0.758223684,0.758589181,0.758589181,0.758589181,0.031615497,0.032346491,0.032346491,0.032894737,0.032894737,0.032894737,0.032894737,-0.002741228,-0.002741228,-0.006578948,-0.006213451,-0.006213451,-0.006213451,0.000730994,0.000730994,0.00127924,0.00127924,0.00127924,0.00127924
14592,Fenton River,3,1,41.7925,-72.21,201489447,10275913710,27.464722,0.519949327,0.500685656,0.479802531,0.460604161,0.454727109,0.443756612,0.453016234,0.084237746,0.088430043,0.092988024,0.096644856,0.097454583,0.097454583,0.09823819,-0.019263671,-0.040146796,-0.059345166,-0.065222218,-0.076192715,-0.066933093,0.004192297,0.008750278,0.01240711,0.013216837,0.013216837,0.014000444
14595,Quanduck Brook,2,0.971698113,41.721906,-71.836053,201489444,6246150318,18.833022,0.595746301,0.572516613,0.566613987,0.537367429,0.516460709,0.501323331,0.502427693,0.055541804,0.060720882,0.061501552,0.064605191,0.066985282,0.067061444,0.067613626,-0.023229688,-0.029132314,-0.058378872,-0.079285592,-0.09442297,-0.093318608,0.005179078,0.005959748,0.009063387,0.011443478,0.01151964,0.012071822
17556,Bolton Pond Brook,1,1,41.796962,-72.42478,201490223,604470761,4.995544,0.286185863,0.249085038,0.235952637,0.223322569,0.208970219,0.217007535,0.215715823,0.113742375,0.127735917,0.135270901,0.138213132,0.142088267,0.143164693,0.143164693,-0.037100825,-0.050233226,-0.062863294,-0.077215644,-0.069178328,-0.07047004,0.013993542,0.021528526,0.024470757,0.028345892,0.029422318,0.029422318
20122,Deming Brook,1,1,41.970555,-73.294686,201489964,201489963,1.231163,0.731160896,0.730869945,0.7113762,0.724178062,0.730578993,0.726214722,0.729706139,0.009310445,0.009310445,0.009310445,0.009310445,0.009310445,0.009310445,0.009310445,-0.000290951,-0.019784696,-0.006982834,-0.000581903,-0.004946174,-0.001454757,0,0,0,0,0,0
19019,Wachocastinook Creek,1,1,41.993089,-73.438412,201489922,1007449182,5.647787,0.673230847,0.672087409,0.663829247,0.652712489,0.670054631,0.668402998,0.667704231,0.048532588,0.048532588,0.048532588,0.048532588,0.048596112,0.048596112,0.048596112,-0.001143438,-0.0094016,-0.020518358,-0.003176216,-0.004827849,-0.005526616,0,0,0,6.3524E-05,6.3524E-05,6.3524E-05
14470,Tankerhoosen River,3,0.5,41.8272,-72.464,201489597,3022342781,9.260662,0.369450686,0.344193074,0.319439064,0.297629193,0.287750833,0.286511195,0.281940033,0.181413187,0.204966297,0.216277989,0.22933292,0.237080654,0.239172542,0.241613078,-0.025257612,-0.050011622,-0.071821493,-0.081699853,-0.082939491,-0.087510653,0.02355311,0.034864802,0.047919733,0.055667467,0.057759355,0.060199891
16312,Mad River,2,1,41.9458,-73.1286,201489657,4634262216,8.618493,0.721997919,0.711758585,0.681997919,0.691363163,0.68516129,0.689947971,0.68516129,0.036087409,0.037044745,0.037169615,0.037336108,0.037502601,0.037502601,0.037502601,-0.010239334,-0.04,-0.030634756,-0.036836629,-0.032049948,-0.036836629,0.000957336,0.001082206,0.001248699,0.001415192,0.001415192,0.001415192
16114,Rugg Brook,3,1,41.9328,-73.1214,201489974,604469582,2.501247,0.75093364,0.741453605,0.729675381,0.726659006,0.707411663,0.704969836,0.707411663,0.038781959,0.039356507,0.039356507,0.039787417,0.042660155,0.042660155,0.042660155,-0.009480035,-0.021258259,-0.024274634,-0.043521977,-0.045963804,-0.043521977,0.000574548,0.000574548,0.001005458,0.003878196,0.003878196,0.003878196
16313,Mad River,1,0.5,41.9477,-73.1444,201489714,3828303537,7.468643,0.73069716,0.72281747,0.686590112,0.6968241,0.691442848,0.700187383,0.692355739,0.035506654,0.036131264,0.036179311,0.036371499,0.036515639,0.036515639,0.036515639,-0.00787969,-0.044107048,-0.03387306,-0.039254312,-0.030509777,-0.038341421,0.00062461,0.000672657,0.000864845,0.001008985,0.001008985,0.001008985
14842,Indian Meadow Brook,1,0.865853659,41.9305,-73.079,201489763,1410427411,4.438863,0.596508244,0.583979955,0.572825736,0.563692208,0.548739088,0.535483349,0.551648885,0.057630133,0.06086324,0.061509861,0.062803104,0.063692208,0.063773036,0.063853864,-0.012528289,-0.023682508,-0.032816036,-0.047769156,-0.061024895,-0.044859359,0.003233107,0.003879728,0.005172971,0.006062075,0.006142903,0.006223731
14888,Ekonk Brook,1,1,41.7109,-71.8778,201489847,1007449214,5.369098,0.519230769,0.508146368,0.468883547,0.438568376,0.447449252,0.440905449,0.44264156,0.047275641,0.048477564,0.050080128,0.052283654,0.052751068,0.052751068,0.053685897,-0.011084401,-0.050347222,-0.080662393,-0.071781517,-0.07832532,-0.076589209,0.001201923,0.002804487,0.005008013,0.005475427,0.005475427,0.006410256
14594,Moosup River,1,0.5,41.7148,-71.8931,201489751,28007011997,80.077441,0.435479503,0.415239248,0.402241235,0.374269006,0.36129404,0.351822084,0.354241927,0.054676922,0.05997753,0.061798174,0.065209,0.066620574,0.066706997,0.067225535,-0.020240255,-0.033238268,-0.061210497,-0.074185463,-0.083657419,-0.081237576,0.005300608,0.007121252,0.010532078,0.011943652,0.012030075,0.012548613
16303,Moosup River,1,0.5,41.6977,-71.823,201489745,15514685753,41.806762,0.278864854,0.265909703,0.256425216,0.23450917,0.226026987,0.21844239,0.223304311,0.022110523,0.025162313,0.025745744,0.02845346,0.029380965,0.029455764,0.02968016,-0.012955151,-0.022439638,-0.044355684,-0.052837867,-0.060422464,-0.055560543,0.00305179,0.003635221,0.006342937,0.007270442,0.007345241,0.007569637
15176,Natchaug River,3,0.763157895,41.7569,-72.1523,201489845,34454392887,89.395447,0.558382018,0.546594087,0.532771955,0.520578789,0.515579551,0.51088123,0.514255515,0.06324879,0.066113522,0.068324261,0.070117728,0.070799807,0.07093221,0.071497935,-0.011787931,-0.025610063,-0.037803229,-0.042802467,-0.047500788,-0.044126503,0.002864732,0.005075471,0.006868938,0.007551017,0.00768342,0.008249145
16385,Beaver Brook,1,1,41.932,-72.9754,201489853,1410427448,6.339991,0.575889574,0.569383945,0.531990722,0.561916615,0.557956667,0.541381456,0.539288341,0.069921367,0.072749901,0.073089325,0.073711603,0.074390451,0.074616734,0.074616734,-0.006505629,-0.043898852,-0.013972959,-0.017932907,-0.034508118,-0.036601233,0.002828534,0.003167958,0.003790236,0.004469084,0.004695367,0.004695367
16089,Morgan Brook,1,0.976190476,41.9086,-73.0007,201489944,2216390261,7.039144,0.538069514,0.512587912,0.510243604,0.501987565,0.459433289,0.468453776,0.465446947,0.082968097,0.092702069,0.094332892,0.09621853,0.099633065,0.100295587,0.100601366,-0.025481602,-0.02782591,-0.036081949,-0.078636225,-0.069615738,-0.072622567,0.009733972,0.011364795,0.013250433,0.016664968,0.01732749,0.017633269
15007,Sawmill Brook,2,1,41.7398,-72.2017,201490302,1007451023,3.470402,0.466025442,0.445857896,0.403144069,0.408935774,0.409142621,0.401075602,0.404902265,0.077877754,0.090391974,0.094839177,0.095976833,0.102182232,0.105181508,0.105181508,-0.020167546,-0.062881373,-0.057089668,-0.056882821,-0.06494984,-0.061123177,0.01251422,0.016961423,0.018099079,0.024304478,0.027303754,0.027303754
14247,Hollenbeck River,1,1,41.9431,-73.3058,201490244,7455150959,19.162446,0.744614348,0.737445956,0.730165266,0.727413951,0.725879204,0.721012933,0.726590428,0.030432911,0.031518464,0.031593329,0.031836643,0.032023807,0.032042524,0.03206124,-0.007168392,-0.014449082,-0.017200397,-0.018735144,-0.023601415,-0.01802392,0.001085553,0.001160418,0.001403732,0.001590896,0.001609613,0.001628329
16124,Flat Brook,8,1,41.938249,-73.321123,201490398,604470971,2.977659,0.675135461,0.6653823,0.661529199,0.646357616,0.657194461,0.649969898,0.658157736,0.049127032,0.049729079,0.049729079,0.049729079,0.049849488,0.049849488,0.049849488,-0.009753161,-0.013606262,-0.028777845,-0.017941,-0.025165563,-0.016977725,0.000602047,0.000602047,0.000602047,0.000722456,0.000722456,0.000722456
17271,Cherry Brook,1,1,41.8733,-72.9063,201490206,3828306772,8.240426,0.619727506,0.580855787,0.573586384,0.566621686,0.550124059,0.546902886,0.548426414,0.056631698,0.065598746,0.065729334,0.067339921,0.068602272,0.06877639,0.06877639,-0.038871719,-0.046141122,-0.05310582,-0.069603447,-0.07282462,-0.071301092,0.008967048,0.009097636,0.010708223,0.011970574,0.012144692,0.012144692
16191,Hall Meadow Brook,1,1,41.9173,-73.1949,201490289,1813412303,3.893646,0.671025972,0.653803647,0.637778596,0.637778596,0.622674526,0.616780254,0.631976423,0.05093019,0.051206484,0.051298582,0.051759072,0.05323264,0.05323264,0.05323264,-0.017222325,-0.033247376,-0.033247376,-0.048351446,-0.054245718,-0.039049549,0.000276294,0.000368392,0.000828882,0.00230245,0.00230245,0.00230245
16373,East Mountain Brook,1,1,41.8772,-72.9778,201490300,1410432143,3.038468,0.466666667,0.451891253,0.443026005,0.43179669,0.422813239,0.417612293,0.41678487,0.091371158,0.095981087,0.096690307,0.09964539,0.10070922,0.10177305,0.10177305,-0.014775414,-0.023640662,-0.034869977,-0.043853428,-0.049054374,-0.049881797,0.004609929,0.005319149,0.008274232,0.009338062,0.010401892,0.010401892
16139,Brown Brook,4,1,41.9267,-73.2799,201490357,2216393202,5.602963,0.938164128,0.931890923,0.914927666,0.917488158,0.926961977,0.91838433,0.924849571,0.004672897,0.004800922,0.004800922,0.004864934,0.004864934,0.004864934,0.004864934,-0.006273205,-0.023236462,-0.02067597,-0.011202151,-0.019779798,-0.013314557,0.000128025,0.000128025,0.000192037,0.000192037,0.000192037,0.000192037
17169,Waldo Brook,1,0.5,41.6547,-72.0986,201491048,604473317,2.390397,0.468717179,0.464816204,0.455963991,0.453863466,0.461365341,0.460165041,0.460165041,0.060765191,0.062415604,0.063315829,0.064066017,0.064066017,0.064066017,0.064966242,-0.003900975,-0.012753188,-0.014853713,-0.007351838,-0.008552138,-0.008552138,0.001650413,0.002550638,0.003300826,0.003300826,0.003300826,0.004201051
16127,Jakes Brook,7,1,41.864151,-73.167442,201490956,604472899,1.690896,0.74199024,0.734139614,0.730744749,0.73498833,0.736473584,0.734563972,0.734351793,0.033524295,0.033524295,0.033948653,0.033948653,0.033948653,0.033948653,0.033948653,-0.007850626,-0.011245491,-0.00700191,-0.005516656,-0.007426268,-0.007638447,0,0.000424358,0.000424358,0.000424358,0.000424358,0.000424358
14602,Merrick Brook,3,0.954545455,41.661,-72.1101,201490979,7455145978,20.50029,0.47585543,0.464758904,0.447221493,0.432676993,0.433359587,0.434882296,0.434147195,0.056042706,0.058860593,0.061415945,0.062728625,0.063586243,0.063813774,0.064408856,-0.011096526,-0.028633937,-0.043178437,-0.042495843,-0.040973134,-0.041708235,0.002817887,0.005373239,0.006685919,0.007543537,0.007771068,0.00836615
16082,"Bunnell Brook (""Burlington Brook"")",1,0.884615385,41.7833,-72.9247,201491410,3425356496,9.465334,0.431186055,0.389314134,0.374838954,0.339712012,0.325918909,0.326525199,0.321864343,0.102728306,0.121258052,0.123380068,0.134975369,0.140507768,0.141265631,0.142364532,-0.041871921,-0.056347101,-0.091474043,-0.105267146,-0.104660856,-0.109321712,0.018529746,0.020651762,0.032247063,0.037779462,0.038537325,0.039636226
16440,Fawn Brook,1,0.5,41.6483,-72.3993,201491962,1007459234,5.211337,0.400399367,0.390139778,0.368656614,0.35385251,0.350409695,0.345934036,0.349445707,0.08310955,0.085863802,0.086758934,0.094539696,0.094746265,0.094883977,0.09502169,-0.010259589,-0.031742753,-0.046546857,-0.049989672,-0.054465331,-0.05095366,0.002754252,0.003649384,0.011430146,0.011636715,0.011774427,0.01191214
14858,Flat Brook,1,1,41.6801,-72.4673,201491701,1007458449,2.306999,0.536053574,0.498209002,0.437159321,0.455536521,0.457405389,0.454290609,0.454290609,0.100451643,0.118984582,0.137828999,0.148730727,0.148886466,0.151845507,0.151845507,-0.037844572,-0.098894253,-0.080517053,-0.078648185,-0.081762965,-0.081762965,0.018532939,0.037377356,0.048279084,0.048434823,0.051393864,0.051393864
14597,Myron Kinney  Brook,1,0.5,41.5533,-71.8619,201491832,3022380376,6.546055,0.607258374,0.592401732,0.583301354,0.545913053,0.542459295,0.53242695,0.542788224,0.040458308,0.0429801,0.043309029,0.046104928,0.046379036,0.046379036,0.046927252,-0.014856642,-0.02395702,-0.061345321,-0.064799079,-0.074831424,-0.06447015,0.002521792,0.002850721,0.00564662,0.005920728,0.005920728,0.006468944
14137,Blackledge River,2,0.865853659,41.6084,-72.4263,201492502,6246239760,19.281286,0.494364259,0.472862882,0.434435682,0.434063686,0.426716762,0.420058031,0.42788855,0.09420802,0.102782531,0.108474072,0.115709397,0.118127371,0.118610966,0.118741165,-0.021501377,-0.059928577,-0.060300573,-0.067647497,-0.074306228,-0.066475709,0.008574511,0.014266052,0.021501377,0.023919351,0.024402946,0.024533145
20236,Goshen Brook,1,0.62195122,41.574707,-72.232677,201492503,201492504,1.705143,0.390956887,0.377076761,0.357728707,0.353732913,0.354153523,0.347844374,0.353522608,0.063932702,0.068980021,0.069821241,0.070872766,0.07150368,0.07150368,0.07150368,-0.013880126,-0.03322818,-0.037223974,-0.036803364,-0.043112513,-0.037434279,0.005047319,0.005888539,0.006940064,0.007570978,0.007570978,0.007570978
17398,Freeman Hill Brook (formerly Negro Hill Brook),1,1,41.7254,-72.95,201492280,201492416,2.354258,0.59442583,0.559396893,0.540968626,0.503807493,0.502284496,0.501066098,0.495431008,0.062595187,0.076302163,0.076759062,0.081328054,0.082698751,0.082698751,0.082698751,-0.035028937,-0.053457204,-0.090618337,-0.092141334,-0.093359732,-0.098994822,0.013706976,0.014163875,0.018732867,0.020103564,0.020103564,0.020103564
15035,Spruce Brook,2,1,41.7472,-73.115,201492341,1813431372,5.70547,0.514486833,0.512538495,0.504682295,0.501791214,0.493243668,0.493180818,0.495820502,0.058952926,0.060712714,0.060775564,0.061844007,0.062283954,0.062283954,0.062283954,-0.001948338,-0.009804538,-0.012695619,-0.021243165,-0.021306015,-0.018666331,0.001759788,0.001822638,0.002891081,0.003331028,0.003331028,0.003331028
15531,Leadmine Brook,1,0.5,41.7164,-73.0604,201492679,7858191161,23.583239,0.401511925,0.376034315,0.364748114,0.354328912,0.343103553,0.321717571,0.33382514,0.098564128,0.11077817,0.112633853,0.11699927,0.121334266,0.124574106,0.124863105,-0.02547761,-0.036763811,-0.047183013,-0.058408372,-0.079794354,-0.067686785,0.012214042,0.014069725,0.018435142,0.022770138,0.026009978,0.026298977
15044,Kent Falls Brook,1,1,41.7769,-73.4192,201492773,2619406704,6.327133,0.687485831,0.664418499,0.666798912,0.65761732,0.631546135,0.618453865,0.624801632,0.047664929,0.049478576,0.049591929,0.050442077,0.05588302,0.056279755,0.056279755,-0.023067332,-0.020686919,-0.029868511,-0.055939696,-0.069031966,-0.062684199,0.001813647,0.001927,0.002777148,0.008218091,0.008614826,0.008614826
20206,Gillette Brook,1,1,41.578831,-72.369716,201493069,201492658,2.478313,0.435147655,0.362912565,0.337869137,0.327735958,0.315141865,0.325564563,0.3171685,0.091922409,0.112044007,0.113781123,0.120584829,0.120874349,0.120874349,0.120874349,-0.07223509,-0.097278518,-0.107411697,-0.12000579,-0.109583092,-0.117979155,0.020121598,0.021858714,0.02866242,0.02895194,0.02895194,0.02895194
15796,PENDLETON HILL BROOK,6,1,41.4748,-71.8342,201492977,604479040,4.755081,0.646264151,0.639849057,0.602339623,0.514641509,0.505584906,0.500981132,0.492150943,0.051849057,0.052226415,0.05245283,0.05645283,0.056830189,0.056830189,0.057207547,-0.006415094,-0.043924528,-0.131622642,-0.140679245,-0.145283019,-0.154113208,0.000377358,0.000603773,0.004603773,0.004981132,0.004981132,0.00535849
14720,Green Fall River,11,1,41.4568,-71.8169,201492935,1813432928,8.351622,0.724254917,0.720819376,0.70381345,0.671605256,0.66649489,0.662243408,0.660826248,0.031907584,0.032251138,0.032594692,0.035042515,0.035042515,0.035042515,0.035343125,-0.003435541,-0.020441467,-0.052649661,-0.057760027,-0.062011509,-0.063428669,0.000343554,0.000687108,0.003134931,0.003134931,0.003134931,0.003435541
14441,Salmon River,10,1,41.5742,-72.4294,201492951,27604441810,83.176027,0.444234576,0.417066639,0.379195398,0.376866718,0.371903179,0.367556309,0.370096295,0.113505914,0.124312716,0.129534997,0.137461135,0.139651819,0.139979559,0.140501356,-0.027167937,-0.065039178,-0.067367858,-0.072331397,-0.076678267,-0.074138281,0.010806802,0.016029083,0.023955221,0.026145905,0.026473645,0.026995442
